Gross weight of truck,Leg Distance,Load of leg (lbs),Leg Unloading Hrs
4492.868813,5.934701717,2064.975714,0.591767677
4492.868813,28.31020847,1093.674571,0.548606061
4492.868813,64.3399584,1334.218527,0.559292929
3245.657248,30.17825551,1334.218527,0.559292929
3245.657248,44.44213401,1364.863578,0.560656566
3245.657248,41.54896839,546.5751429,0.524282828
18046.49637,15.55689395,2015.015185,0.589555556
18046.49637,3.240952538,11040.49538,0.990686869
18046.49637,145.882543,4990.9858,0.721818182
19472.33462,44.69331158,7363.26853,0.827252525
19472.33462,267.0590283,6054.533043,0.769080808
8143.896744,3.627622311,1249.061727,0.555505051
8143.896744,23.88189027,4155.066391,0.684666667
8143.896744,27.01622791,2379.904333,0.605767677
7946.377576,36.56802947,2947.288333,0.630989899
7946.377576,23.75853605,2739.768625,0.621757576
7946.377576,57.19016097,2619.184909,0.61640404
15425.28305,6.720109088,7223.0058,0.821020202
15425.28305,169.6481322,2394.017616,0.606393939
15425.28305,22.36207975,4710.437247,0.709343434
7433.193616,89.41406141,2158.536,0.595929293
7433.193616,121.0484625,3491.84,0.655191919
7433.193616,66.99459134,2880.64,0.628020202
12430.66385,10.54871018,8294.69,0.868646465
12430.66385,24.47500567,2234.879515,0.599323232
12430.66385,16.70491341,1839.498352,0.581747475
7227.453685,15.31498474,1901.094339,0.584484848
7227.453685,21.21023639,2693.977667,0.619727273
9564.167392,31.90741936,5010.467188,0.722686869
9564.167392,4.236954618,1254.519489,0.555747475
9564.167392,91.97979667,5063.888769,0.725060606
8793.371053,44.24591454,3299.180714,0.646626263
8793.371053,128.1710825,3729.482283,0.665747475
9939.944286,316.7388466,5257.524286,0.733666667
9939.944286,16.42506821,4682.42,0.70810101
6170.470234,35.66264498,4559.244423,0.702626263
6170.470234,16.81227108,1376.225811,0.561161616
6170.470234,29.6319226,3674.243767,0.663292929
7539.64043,52.34992607,235,0.510444444
7539.64043,41.13328796,1590.640577,0.570686869
7539.64043,50.15991983,2274.756086,0.601090909
11332.8819,56.26228845,1783.535533,0.579262626
11332.8819,137.1297727,3676.074429,0.663373737
11332.8819,161.9066079,5873.271938,0.761030303
10872.97453,167.9603764,3624.324845,0.661080808
4610.120559,237.2530054,2152.130907,0.595646465
4610.120559,96.11298289,2457.989652,0.609242424
4975.354145,240.9679339,1256.454211,0.555838384
4975.354145,26.65479581,3718.899933,0.665282828
8137.060209,15.55689395,1007.507593,0.544777778
8137.060209,25.77566574,4355.48941,0.693575758
8137.060209,29.54565276,2774.063206,0.623282828
6572.516481,96.81133363,3271.258241,0.645383838
7714.323455,116.9485386,2137.317818,0.594989899
7714.323455,30.62410237,493.2474545,0.521919192
7714.323455,115.0082453,5083.758182,0.725939394
9641.32391,37.00616827,4336.939,0.692747475
9641.32391,59.69456537,1831.812222,0.58140404
9641.32391,61.04659731,3472.572688,0.654333333
11288.21745,76.25382824,5132.0455,0.728090909
11288.21745,170.7763965,1941.909,0.58630303
11288.21745,88.77699259,4214.262952,0.687292929
7727.365191,57.66448755,3236.004569,0.643818182
7727.365191,74.06850252,2104.814,0.593545455
7727.365191,58.31022901,1364.863578,0.560656566
7656.3471,17.99855472,3181.250806,0.641383838
7656.3471,101.3571081,2315.528531,0.602909091
18757.93071,51.87108522,3421.494737,0.652060606
18757.93071,46.26657104,7130.446,0.81689899
18757.93071,15.36148083,8672.484706,0.885434343
10833.22874,101.9602595,967.934,0.543010101
10833.22874,156.4700261,6443.8,0.786383838
18944.8028,99.94351527,3695.796441,0.664252525
18944.8028,100.9479116,1759.2054,0.578181818
18944.8028,96.41002347,862.7368571,0.538343434
5600.540971,128.1646449,10001.01471,0.944484848
5600.540971,293.5188743,2978.598714,0.632373737
5600.540971,22.08839295,5247.991643,0.733242424
14982.54448,17.08177873,3562.840952,0.658343434
14982.54448,43.53155211,6444.977856,0.786434343
14982.54448,19.12428984,7728.618807,0.843484848
21140.19017,31.53575397,4974.725675,0.721090909
21140.19017,70.18780001,8436.845692,0.874969697
6122.087724,62.74073774,388.1498333,0.517242424
6122.087724,26.97270093,466.7175238,0.520737374
6122.087724,49.38566127,793.8702,0.535282828
13598.27175,91.43497604,4861.5,0.716060606
13598.27175,16.30431332,1110.865227,0.549363636
13598.27175,180.9469267,12099.25669,1.037737374
13777.5194,16.98573979,5505.84825,0.74469697
13777.5194,27.57142229,3601.92815,0.660080808
13777.5194,66.04894143,3694.88375,0.664212121
9552.27175,22.28294324,2928.694,0.630161616
9552.27175,31.83831493,4669.743,0.707535354
17450.73574,59.0438424,4995.043587,0.722
17450.73574,134.437468,5747.213029,0.755424242
17450.73574,113.5688384,6708.47912,0.798151515
9438.0874,108.0097181,3392.79533,0.650787879
9438.0874,10.03992731,2622.45863,0.616545455
9438.0874,76.89427702,6715.628769,0.798464646
9935.311811,96.81133363,3271.258241,0.645383838
19700.95721,24.13247011,7905.517833,0.851353535
19700.95721,66.38920563,3046.671848,0.63540404
19237.27342,18.14822307,11795.43938,1.024232323
19237.27342,69.25215135,9213.732091,0.909494949
8354.540995,36.19417049,10023.54133,0.945484848
8354.540995,56.49564961,5307.869146,0.73589899
18795.16554,41.96021845,11013.3236,0.989474747
18795.16554,52.79763529,7921.321933,0.852050505
18795.16554,134.853187,2037.47775,0.590545455
15853.40881,26.69164862,3596.991425,0.659858586
15853.40881,44.90833674,5744.364194,0.75530303
15853.40881,63.16977633,4335.095455,0.692666667
3530,177.0465342,1400,0.562222222
3530,118.2830655,350,0.515555556
3530,227.211435,1780,0.579111111
2200,318.0430841,1000,0.544444444
2200,140.2542166,1200,0.553333333
18208.06725,20.67058287,7878.010667,0.850131313
18208.06725,29.625668,10330.05658,0.959111111
20496.9288,42.671934,14545.5048,1.146464646
20496.9288,153.7973605,5951.424,0.764505051
12011.69359,182.6332249,8648.693591,0.884383838
12011.69359,71.17391693,3363,0.649464646
3868.015486,61.63713176,2735.868667,0.621585859
3868.015486,80.1624099,1524.795727,0.567767677
3868.015486,258.3164316,631.0953947,0.528040404
15670.20177,163.1990862,1712.124364,0.576090909
15670.20177,38.57599486,6612,0.793858586
15670.20177,8.395365165,6322.333103,0.780989899
5781.155493,13.16572403,2780.408124,0.623565657
5781.155493,53.73300081,1710.747368,0.576030303
5781.155493,146.2265422,1290,0.557333333
11205.87535,38.44086509,1871.700545,0.583181818
11205.87535,75.24641202,4327.2,0.692313131
11205.87535,64.99251828,3683.210042,0.66369697
17021.1292,110.516755,5650.964762,0.751151515
17021.1292,48.2241519,6684.86,0.79710101
17021.1292,36.80069001,6009.0692,0.767060606
14584.31477,21.02071761,3956.4752,0.675838384
14584.31477,93.82305229,4549.704,0.70220202
14584.31477,36.95232105,5752.5938,0.755666667
11368.71117,24.37792065,4875.245769,0.716676768
11368.71117,83.06159187,6819.007167,0.803060606
14833.02327,41.17777399,4240.704,0.688474747
14833.02327,36.21138058,4528.938667,0.701282828
14833.02327,78.17905146,6063.3806,0.769474747
13823.22273,75.74150527,1147.989914,0.551020202
13823.22273,33.42453538,990.177931,0.544
13823.22273,53.2411341,11685.05489,1.019333333
13070.91794,100.2096585,9905.968425,0.940262626
13070.91794,22.84457301,1844.572129,0.581979798
13070.91794,11.97957084,7205.926393,0.820262626
15021.79879,81.75675809,4128.025107,0.683464646
15021.79879,14.66566008,1736.966435,0.577191919
15021.79879,82.19641106,3271.258241,0.645383838
19683.51451,110.1464792,4074.9555,0.68110101
19683.51451,14.41937421,8441.634353,0.875181818
17782.98997,26.69164862,3596.991425,0.659858586
17782.98997,44.90833674,5744.364194,0.75530303
17782.98997,63.16977633,8670.190909,0.885333333
11996.27743,41.96021845,11013.3236,0.989474747
11996.27743,52.79763529,7921.321933,0.852050505
9633.193041,13.16572403,2780.408124,0.623565657
9633.193041,8.39718852,3489.130056,0.655070707
9633.193041,9.205471341,3363.654861,0.649494949
18937.10545,20.10049361,3363.654861,0.649494949
18937.10545,170.5936741,3536.250592,0.657161616
18937.10545,274.9937409,12037.2,1.034979798
8787.669098,31.10240245,4610.753476,0.704919192
8787.669098,30.37410444,1852.514623,0.582333333
8787.669098,30.37410444,4610.753476,0.704919192
13729.94693,29.53658955,2324.401,0.60330303
13729.94693,10.92610799,3064.660409,0.63620202
13729.94693,185.3281157,6054.533043,0.769080808
17971.47525,30.17825551,5336.874109,0.737191919
17971.47525,44.44213401,5459.454311,0.742636364
12982.62899,5.934701717,8259.902857,0.86710101
12982.62899,28.31020847,4374.698286,0.694424242
12982.62899,141.1153511,2186.300571,0.597161616
19818.45366,244.7767985,4898.763758,0.717717172
19818.45366,170.3310212,771.0591895,0.534262626
19818.45366,260.5335816,14148.63071,1.128818182
12784.07445,233.1950716,6758.025,0.800353535
12784.07445,158.891958,4857.7952,0.71589899
12784.07445,196.2999264,1168.254255,0.551919192
6719.012505,33.38119583,2060.889824,0.591585859
6719.012505,18.17762261,2205.22125,0.598
6719.012505,32.10571297,9871.994595,0.938747475
15329.66451,57.8153828,2452.901431,0.609010101
15329.66451,27.63952501,3004.76848,0.633535354
14189.49653,197.3109003,6626.833286,0.794525253
14189.49653,64.87298968,3024.259143,0.63440404
16166.09369,171.5255116,8140.978248,0.861818182
16166.09369,65.00516776,4059.669714,0.680424242
16166.09369,49.48350886,5479.590692,0.743535354
19196.11821,125.0767066,3971.290209,0.676494949
19196.11821,13.7201196,2799.978495,0.624434343
19196.11821,102.2939693,6490.962783,0.788484848
12757.31303,155.7863937,3800.5446,0.668909091
12757.31303,11.38655958,2295.060043,0.602
12757.31303,10.01941894,12595.59511,1.05979798
5598.754963,74.61972675,4893.630222,0.717484848
5598.754963,135.8249536,705.1247407,0.531333333
9023.002059,110.646634,5493.705112,0.744161616
9023.002059,62.8792063,1300.809947,0.557808081
9023.002059,55.32663233,2228.487,0.599040404
4458.23825,126.4458129,560,0.524888889
4458.23825,71.17321458,1531.853636,0.568080808
4458.23825,63.58460516,2366.384613,0.605171717
6478.656662,26.79506143,735.1728235,0.532666667
6478.656662,12.23847295,1353.665266,0.560161616
6478.656662,19.3392615,977.6463962,0.543444444
4034.881211,10.54871018,4147.345,0.684323232
4034.881211,21.36388476,2083.699027,0.592606061
4034.881211,26.83689553,1216.009361,0.554040404
2421,448.3062618,594,0.526393939
2421,294.375118,1530,0.568
7356,637.6295902,6330,0.781333333
7356,170.1641609,1026,0.54559596
11244.08984,37.58142605,3905.998896,0.67359596
11244.08984,123.179443,5959.053111,0.764838384
11244.08984,14.11524573,3432.092052,0.652535354
13856.81387,37.58142605,3905.998896,0.67359596
13856.81387,16.6154252,4638.409,0.706141414
13856.81387,93.95286941,3259.35176,0.644858586
9613.535876,54.01812523,4485.791238,0.699363636
9613.535876,45.70844632,3063.988255,0.636171717
9613.535876,6.117381099,2063.756383,0.591717172
16680.05708,20.15296861,10844.82,0.981989899
16680.05708,41.30928237,5399.237077,0.739959596
16680.05708,120.0949067,2611.838037,0.616080808
20451.336,94.82353165,10739.3,0.977292929
20451.336,36.53832673,7221.95,0.820969697
14567.20904,51.01188712,13229.386,1.087969697
14567.20904,92.9110689,436,0.519373737
14567.20904,111.7784688,1216.071,0.554040404
13289.81063,35.66264498,4559.244423,0.702626263
13289.81063,82.55611308,2475.251833,0.610010101
9292.278239,39.77101097,2085.660891,0.592686869
9292.278239,55.92982138,4731.365514,0.710282828
8951.384232,50.83575663,2040.741796,0.59069697
8951.384232,24.26550254,5009.9348,0.722656566
8951.384232,20.11796447,1900.707636,0.584474747
9845.28027,101.7397184,893.6754105,0.539717172
9845.28027,159.3073596,4723.221628,0.709919192
9845.28027,6.661033677,4228.383231,0.687919192
6715.990593,42.38282659,3694.632,0.66420202
6715.990593,37.59594517,2917.358593,0.629656566
6715.990593,17.90677477,104,0.504616162
9062.660914,85.29066998,815.1752,0.536222222
9062.660914,19.15971767,6215.765714,0.776252525
9062.660914,12.34317196,2031.72,0.590292929
16720.18399,33.41654084,5828.493259,0.759040404
16720.18399,46.04331472,6629.259429,0.794626263
16720.18399,70.25223656,4262.4313,0.689434343
19155.28039,26.69164862,7193.98285,0.819727273
19155.28039,77.23490918,4262.4313,0.689434343
19155.28039,37.27496932,1660.178714,0.573777778
7904.084281,21.00207085,10301.11883,0.957818182
7904.084281,82.61516947,3641.652981,0.661848485
11008.28927,88.39815052,2398.204667,0.606585859
11008.28927,98.92248557,3634.175,0.661515152
11008.28927,67.46381691,4975.9096,0.721151515
8877.301646,197.4111256,4461.209862,0.698272727
8877.301646,11.99749294,3395.548673,0.650909091
8877.301646,24.26452372,1020.543111,0.545353535
7173.88112,167.2322518,2333.340959,0.60369697
7173.88112,58.33425499,1512.129571,0.56720202
7173.88112,22.69046817,3328.410589,0.647929293
9589.333803,47.33261215,2855.087929,0.626888889
9589.333803,18.03218011,2634.239222,0.617070707
9589.333803,71.59074035,4100.006653,0.682222222
4881.058067,50.83575663,2040.741796,0.59069697
4881.058067,230.9898949,2024.570305,0.589979798
4881.058067,5.487848904,815.7459655,0.536252525
13112.36899,256.2195099,5169.125349,0.729737374
13112.36899,9.550941497,4496.957304,0.699858586
13112.36899,59.76781947,3446.286341,0.653161616
11707.15902,21.00207085,5150.559413,0.728909091
11707.15902,30.36199735,3836.183095,0.670494949
11707.15902,32.41448332,3222.488928,0.643212121
14687.73504,29.19675737,4887.678667,0.717222222
14687.73504,14.43565641,4386.616213,0.694959596
14687.73504,30.42727042,5150.559413,0.728909091
7796.844061,26.69164862,3596.991425,0.659858586
7796.844061,46.55648895,3960.660967,0.676020202
4509,254.9411581,1009,0.544838384
4509,237.580248,3500,0.655555556
8105.608065,18.85608895,3288.827484,0.646161616
8105.608065,16.22275018,1527.953097,0.56789899
5511.804911,19.12914956,2658.721752,0.618161616
5511.804911,9.934898852,1533.084309,0.568131313
5511.804911,30.44557261,1319.99885,0.558656566
21038.7209,83.14589797,17241.63909,1.266292929
21038.7209,143.0636989,3797.081811,0.668757576
19775.66853,120.097092,15603.58671,1.193484848
19775.66853,133.1841623,375,0.516666667
19775.66853,41.03582276,3797.081811,0.668757576
20596.87429,92.38994611,6406.514286,0.784727273
20596.87429,162.5835568,11805.36,1.024676768
20596.87429,79.06671754,2385,0.606
10049.8391,19.16434124,5288.811204,0.735050505
10049.8391,71.97561873,1994.8315,0.588656566
10049.8391,18.16390486,2733.429565,0.621484848
6684.557365,80.71018521,2978.955863,0.632393939
6684.557365,21.98403682,3951.1278,0.67559596
7303.359094,32.93367491,1782.072033,0.57920202
7303.359094,38.68718779,2598.913947,0.615505051
7303.359094,80.69802269,2709.613647,0.620424242
10884.2399,32.33915308,2206.548778,0.598060606
10884.2399,35.04792253,5391.533818,0.739616162
10884.2399,152.6908668,3286.157303,0.646050505
15108.37924,169.9226515,5811.526364,0.758282828
15108.37924,97.23113145,4648.42644,0.70659596
20874.53159,65.02929939,10842.91893,0.98189899
20874.53159,32.5607154,700,0.531111111
20874.53159,28.24873704,2800,0.624444444
12442.91893,120.1378086,17474.53159,1.276636364
12442.91893,198.1378682,600,0.526666667
12442.91893,41.03582276,900,0.54
18892.55213,215.640211,4996.523313,0.722060606
18892.55213,91.3199547,11624.654,1.016646465
18892.55213,64.97596085,2271.374818,0.600949495
9243.421377,229.8070474,3378.016444,0.650131313
9243.421377,24.74624457,5865.404932,0.760676768
5248.899354,197.4111256,4461.209862,0.698272727
5248.899354,11.99749294,3395.548673,0.650909091
5248.899354,19.94528062,1420.104113,0.563111111
10896.82407,83.69827367,677.0386667,0.530080808
10896.82407,50.60486937,5015.510091,0.722909091
10896.82407,233.0491362,631.0953947,0.528040404
3388.776667,48.13718433,1222.255286,0.554313131
3388.776667,72.92751404,2711.738,0.620515152
21221.10496,5.071378147,13713.216,1.109474747
21221.10496,25.98513558,6877.888959,0.805676768
21221.10496,38.7450092,540,0.524
21083.72118,36.38537246,630,0.528
21083.72118,9.857527156,8813.860591,0.891717172
21083.72118,17.86191687,3456,0.65359596
3995,31.07587878,8813.860591,0.891717172
3995,157.2385682,3455,0.653555556
12369.70733,90.41136499,6870.693667,0.805363636
12369.70733,73.66450067,472,0.520969697
12369.70733,13.01100764,1305.919019,0.558040404
17034.97955,123.2762315,5027.013667,0.723414141
17034.97955,42.42266418,15729.06053,1.199060606
19732.9649,18.85608895,9866.482452,0.938505051
19732.9649,46.37627514,3959.99655,0.675989899
17159.27747,27.21645407,4599.252927,0.70440404
17159.27747,8.886488078,4583.85929,0.703717172
17159.27747,7.466891625,7976.165255,0.854494949
8442.617979,18.85608895,9866.482452,0.938505051
8442.617979,198.6797865,4482.621429,0.699222222
2673,448.3062618,297,0.513191919
18998.93475,89.52237209,12867.12782,1.071868687
18998.93475,24.13994451,4811.98875,0.713858586
20218.03138,35.84387029,10330.05658,0.959111111
20218.03138,41.40661892,9887.9748,0.939464646
16914.57587,35.84387029,10330.05658,0.959111111
16914.57587,113.1928326,4047.448057,0.679878788
12652.84177,31.44250648,14186.946,1.130525253
12652.84177,215.8225004,2322.785191,0.603232323
19772.63299,52.04100631,5913.245652,0.762808081
19772.63299,85.69806362,13741.38733,1.110727273
19772.63299,73.66450067,118,0.505242424
18539.98087,105.8714061,5874.1155,0.761070707
18539.98087,17.63728417,10054.02733,0.946838384
18539.98087,82.98360364,2611.838037,0.616080808
18856.95859,19.75414994,6734.944167,0.799323232
18856.95859,28.4847514,2956.566951,0.631393939
18856.95859,23.76323439,4371.376748,0.694282828
18068.63421,19.75414994,6734.944167,0.799323232
18068.63421,7.09477277,4598.74588,0.704383838
8914.159748,31.90780333,9165.447469,0.907343434
8914.159748,19.31108437,4542.783,0.70189899
20194.8998,22.40046948,11304.24202,1.00240404
20194.8998,127.871421,5868.135,0.76079798
20194.8998,197.459383,3796.223733,0.668717172
12118.41335,15.55689395,3022.522778,0.634333333
12118.41335,4.301570835,8322.189619,0.869868687
20152.072,162.2939796,11243.808,0.999717172
20152.072,16.13983502,8908.264,0.895919192
12998.96469,26.34637834,6517.389111,0.789656566
12998.96469,142.8289179,2954.901806,0.631323232
12998.96469,121.982882,3600.8,0.660030303
18315.03169,96.44756078,2094.013,0.593060606
18315.03169,95.85081676,6003.33869,0.766808081
18315.03169,151.5769546,10217.68,0.954111111
18009.65861,52.59775477,2880.775579,0.628030303
18009.65861,125.1234788,15054.7568,1.169090909
20128.34397,34.60244506,8399.832857,0.873323232
20128.34397,45.21196513,10930.45511,0.98579798
20128.34397,68.91913239,798.056,0.535464646
20116.08448,72.92201409,12341.2,1.048494949
20116.08448,44.51444775,6116.88,0.771858586
20116.08448,81.7383778,1658.004485,0.573686869
19818.27366,8.0720306,4420.899,0.696474747
19818.27366,23.0179022,6362.501613,0.782777778
19818.27366,54.55545809,9034.873044,0.901545455
20587.99093,16.57688751,4209.628,0.687090909
20587.99093,58.31022901,8189.181467,0.863959596
19150.60111,55.34622652,10115.72806,0.949585859
19150.60111,14.97211375,9034.873044,0.901545455
20555.56678,46.01977839,5191.826634,0.730747475
20555.56678,119.9229998,7830.513333,0.848020202
20555.56678,34.14450014,7260.51,0.822686869
19627.08888,203.2871962,6791.097346,0.801818182
19627.08888,11.99749294,8922.419723,0.896545455
19627.08888,35.52834591,1549.785161,0.568878788
14621.61068,89.60087104,8103.230143,0.860141414
14621.61068,49.21524975,9154.884,0.906878788
13926.40811,49.68513008,1164.016,0.551727273
13926.40811,155.9200613,3370.157713,0.649777778
14259.13832,119.5271222,9392.2344,0.917424242
14259.13832,21.83699084,10888.98061,0.983949495
6319.629292,96.35182204,2155.776,0.595808081
6319.629292,269.1895222,4163.853292,0.685050505
19807.74413,98.9064139,2970.533793,0.632020202
19807.74413,134.414953,3588.101,0.659464646
19807.74413,57.86310769,8088.484375,0.859484848
16504.20303,169.1470868,13249.10933,1.088848485
16504.20303,15.5574995,3605.925031,0.660262626
10432.97985,106.263825,12898.278,1.073252525
10432.97985,134.8885718,2344.495474,0.604191919
21221.10496,5.071378147,13713.216,1.109474747
21221.10496,25.98513558,6877.888959,0.805676768
21221.10496,38.7450092,540,0.524
21083.72118,36.38537246,630,0.528
21083.72118,9.857527156,8813.860591,0.891717172
21083.72118,17.86191687,3456,0.65359596
3995,31.07587878,8813.860591,0.891717172
3995,157.2385682,3455,0.653555556
14325.14148,29.19141511,4001.717579,0.677848485
14325.14148,56.10790771,5161.71195,0.72940404
14938.93586,69.11344287,3609.5048,0.660414141
14938.93586,15.96379514,7026.556842,0.812282828
14938.93586,3.433040269,4302.874214,0.691232323
21139.86654,106.7385986,9547.784471,0.924343434
21139.86654,24.47752394,11592.08207,1.01520202
6481.369137,78.30629609,2201.2645,0.597828283
6481.369137,75.89638591,2140.052318,0.595111111
7674.342093,124.3525801,3081.777143,0.636959596
7674.342093,24.36797252,2140.052318,0.595111111
7674.342093,14.10868008,2452.512632,0.609
7320.591958,224.1324988,3562.0615,0.658313131
7320.591958,28.74108189,3758.530458,0.667040404
15504.18632,96.16101471,6945.145375,0.808666667
15504.18632,163.9349301,9356.590133,0.915838384
15504.18632,57.35619072,4688.990947,0.708393939
13648.74852,154.296444,8328.696769,0.870161616
13648.74852,35.58516924,3040.294227,0.635121212
13648.74852,21.37046189,2279.757524,0.601313131
11240.85866,122.2175964,3870.05,0.672
11240.85866,62.33134313,1884.268522,0.583737374
11003.75273,31.53575397,4974.725675,0.721090909
11003.75273,46.73856898,3222.488928,0.643212121
12313.04135,30.52015541,2363.59,0.605040404
12313.04135,88.15142419,2319.685455,0.603090909
12313.04135,23.92875341,4218.422846,0.687484848
6183.994858,17.08177873,3562.840952,0.658343434
6183.994858,62.54102728,3864.309404,0.671737374
20278.89871,159.3267952,1798.832043,0.579939394
20278.89871,255.0599169,18480.06667,1.321333333
10439.41406,36.78860333,1772.336909,0.578767677
10439.41406,178.5623625,2704.345028,0.620191919
10439.41406,23.36218153,1020.543111,0.545353535
4754.238444,39.85409653,4525.62,0.701131313
4754.238444,32.75828311,951.2666667,0.542272727
4754.238444,50.00583391,2782.428667,0.623656566
3654.963071,33.38300935,4141.457148,0.684060606
3654.963071,207.8583752,950.6180426,0.542242424
11776.66174,108.7440535,4121.664808,0.683181818
10681.2004,49.59731862,3533.332125,0.657030303
10681.2004,64.32458993,3026.203468,0.634494949
2349.644795,109.4216501,976.81424,0.54340404
2349.644795,28.37821281,606.5382143,0.526949495
2349.644795,10.83081832,766.2923409,0.534050505
15755.52,278.099487,7877.76,0.850121212
20551.58344,27.21645407,4599.252927,0.70440404
20551.58344,9.934898852,7976.165255,0.854494949
21278.81084,18.85608895,9866.482452,0.938505051
21278.81084,69.02738322,11412.32838,1.007212121
3976.049152,194.3949934,180,0.508
3976.049152,148.861317,2572.830819,0.614343434
3976.049152,35.11156174,1223.218333,0.554363636
15289.30659,34.60244506,4199.916429,0.686656566
15289.30659,91.88200129,798.056,0.535464646
15289.30659,17.26137136,1658.004485,0.573686869
13945.48448,53.33559765,5465.227556,0.74289899
13945.48448,24.31682202,6170.6,0.774242424
13945.48448,117.903841,5726.1384,0.754494949
6524.1944,81.40553357,5624.162604,0.749959596
6524.1944,111.7077141,6116.88,0.771858586
9619.645297,48.90368941,3867.311757,0.671878788
9619.645297,86.89237128,2470.365608,0.609787879
9619.645297,2.519818061,3593.79754,0.659717172
9761.271071,89.41406141,2158.536,0.595929293
9761.271071,220.5533321,5247.991643,0.733242424
9280.650078,94.12114441,4513.279429,0.700585859
9280.650078,84.86744877,4070.489124,0.680909091
9280.650078,74.77731118,2739.795346,0.621767677
9706.60154,69.39252442,6112.804,0.771676768
9706.60154,124.0899513,3593.79754,0.659717172
10619.26326,149.5622007,3560.759235,0.658252525
10619.26326,47.12984397,3063.801853,0.636161616
10619.26326,32.5918026,4423.203071,0.696585859
5954.776852,176.2896849,2394.017616,0.606393939
5954.776852,79.50350513,3132.258333,0.63920202
8755.216097,189.8322359,5247.991643,0.733242424
8755.216097,85.80315964,3507.224455,0.655868687
8692.538704,46.01977839,2595.913317,0.615373737
8692.538704,119.9229998,3915.256667,0.674010101
8692.538704,34.14450014,3630.255,0.661343434
8866.357442,197.4111256,4461.209862,0.698272727
8866.357442,11.99749294,3395.548673,0.650909091
8866.357442,27.92694269,774.8925806,0.534434343
6966.884667,89.60087104,2701.076714,0.620040404
6966.884667,49.21524975,3051.628,0.635626263
10254.11676,26.69164862,3596.991425,0.659858586
10254.11676,44.41692507,3864.309404,0.671737374
14165.42823,45.62452291,3864.309404,0.671737374
14165.42823,28.67711617,5150.559413,0.728909091
9458.386807,26.53658504,3222.488928,0.643212121
9458.386807,55.61599724,3434.63641,0.652646465
9458.386807,33.98024284,1729.768,0.576868687
4727.84951,163.1990862,856.0621818,0.538040404
4727.84951,38.57599486,3306,0.646929293
4727.84951,29.77415458,2325.677619,0.603353535
12355.10005,44.82124099,2287.193591,0.601646465
12355.10005,208.7404519,5887.9335,0.761676768
12355.10005,25.53709751,2840.208226,0.626222222
10356.55965,192.9660402,3161.166552,0.640494949
10356.55965,55.9471727,1584.593737,0.570424242
10356.55965,6.62220732,5190.673805,0.730686869
4038.478147,25.76739139,786.5422609,0.534949495
4038.478147,40.61982675,634.5558857,0.52820202
4038.478147,90.88706875,2617.38,0.616323232
3495,226.4315046,690,0.530666667
3495,272.0710986,1095,0.548666667
3495,10.71146242,1710,0.576
18705.45793,54.01812523,8971.582476,0.898727273
18705.45793,51.39211396,4127.512766,0.683444444
18705.45793,6.117381099,6127.976509,0.772353535
12738.46685,32.29149507,3605.89894,0.660252525
12738.46685,110.1985342,3033.593028,0.634818182
12738.46685,91.48623782,5577.361053,0.747878788
20317.54172,124.3414993,9807.852308,0.93589899
20317.54172,28.3869939,6154.2,0.773515152
20317.54172,104.9822122,4355.48941,0.693575758
10819.63616,250.4011369,3665.555384,0.662909091
10819.63616,165.9261285,3361.114778,0.649373737
10819.63616,73.16856405,3792.966,0.668575758
12175.12638,38.84043182,4351.352916,0.693383838
12175.12638,29.23469556,5723.086633,0.754353535
12175.12638,98.87988038,4881.793135,0.716959596
13325.90442,71.54727231,2100.686829,0.593363636
13325.90442,167.7259253,3182.77527,0.641454545
16506.44714,126.529447,11624.654,1.016646465
16506.44714,46.05217085,6960.353878,0.809343434
20199.45561,29.19141511,6002.576368,0.766777778
20199.45561,56.10790771,7742.567924,0.844111111
20199.45561,66.54822082,6454.311321,0.786848485
18282.40319,30.76201299,7742.567924,0.844111111
18282.40319,63.63448873,10539.83526,0.968434343
11602.55836,148.6747336,2048.556581,0.591040404
11602.55836,34.9947035,4498.1035,0.699909091
11602.55836,57.1463806,9555.411111,0.924676768
10022.80633,155.1419634,4710.437247,0.709343434
10022.80633,76.86748264,1846.64604,0.582070707
20493.78899,176.2896849,2394.017616,0.606393939
20493.78899,85.74268313,6227.940636,0.776787879
20493.78899,23.87352741,6127.603706,0.772333333
19368.5183,100.2096585,200,0.508888889
19368.5183,8.131897572,13571.18132,1.103161616
19368.5183,21.38253811,7205.926393,0.820262626
17303.98692,67.93281567,11962.59191,1.031666667
17303.98692,33.59284094,7205.926393,0.820262626
17303.98692,77.2075222,800,0.535555556
19418.0561,99.39762359,2932.8056,0.630343434
19418.0561,17.07101643,1844.572129,0.581979798
19418.0561,31.27865769,10367.55758,0.960777778
19640.4862,34.49535722,10531.07102,0.968040404
19640.4862,48.44967796,8839.93655,0.892878788
17268.29936,118.8687849,8992.0827,0.899646465
17268.29936,42.97457191,2221.767,0.598737374
17268.29936,73.75111276,7642.61775,0.839666667
20641.67885,28.96481382,9109.41518,0.904858586
20641.67885,131.2013082,6054.449657,0.769080808
20641.67885,29.0563934,4159.124552,0.684848485
5424.23264,25.76739139,2359.626783,0.604868687
5424.23264,40.61982675,1903.667657,0.584606061
5424.23264,66.20083039,1160.9382,0.55159596
2400,226.4315046,690,0.530666667
2400,282.057392,1710,0.576
8267.14,148.686582,7852.14,0.848979798
8267.14,271.0869557,415,0.518444444
